functional,1196-01-01T00:00:00,"""1196-01-01T23:00:00.000Z""",1970-01-01T00:00:00,"""1970-01-01T23:00:00.000Z""",47,774,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4576713VG4147F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4576713&rc2=VG4147F,159 m2,159
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2005-01-01T00:00:00,"""2005-01-01T23:00:00.000Z""",12,105,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8254106VG4185C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8254106&rc2=VG4185C,112 m2,112
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2005-01-01T00:00:00,"""2005-01-01T23:00:00.000Z""",12,105,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8054004VG4185C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8054004&rc2=VG4185C,134 m2,134
functional,1850-01-01T00:00:00,"""1850-01-01T23:00:00.000Z""",1955-01-01T00:00:00,"""1955-01-01T23:00:00.000Z""",62,105,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7955717VG4175F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7955717&rc2=VG4175F,118 m2,118
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2005-01-01T00:00:00,"""2005-01-01T23:00:00.000Z""",12,105,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7349304VG4174G,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7349304&rc2=VG4174G,1379 m2,1379
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2005-01-01T00:00:00,"""2005-01-01T23:00:00.000Z""",12,105,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7056302VG4175E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7056302&rc2=VG4175E,112 m2,112
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2005-01-01T00:00:00,"""2005-01-01T23:00:00.000Z""",12,105,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=451203C0000000,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=451203C&rc2=0000000,407 m2,407
functional,1850-01-01T00:00:00,"""1850-01-01T23:00:00.000Z""",1954-01-01T00:00:00,"""1954-01-01T23:00:00.000Z""",63,104,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7955729VG4175F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7955729&rc2=VG4175F,124 m2,124
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2014-01-01T00:00:00,"""2014-01-01T23:00:00.000Z""",3,104,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7853807VG4175D,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7853807&rc2=VG4175D,193 m2,193
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2004-01-01T00:00:00,"""2004-01-01T23:00:00.000Z""",13,104,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7745120VG4174F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7745120&rc2=VG4174F,168 m2,168
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2014-01-01T00:00:00,"""2014-01-01T23:00:00.000Z""",3,104,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7252520VG4175A,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7252520&rc2=VG4175A,202 m2,202
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2004-01-01T00:00:00,"""2004-01-01T23:00:00.000Z""",13,104,4_2_retail,2,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A01400092,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=1400092,1809 m2,1809
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2013-01-01T00:00:00,"""2013-01-01T23:00:00.000Z""",4,103,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8337064VG4183E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8337064&rc2=VG4183E,149 m2,149
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2013-01-01T00:00:00,"""2013-01-01T23:00:00.000Z""",4,103,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8337033VG4183E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8337033&rc2=VG4183E,275 m2,275
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2013-01-01T00:00:00,"""2013-01-01T23:00:00.000Z""",4,103,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7451001VG4175A,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7451001&rc2=VG4175A,463 m2,463
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2012-01-01T00:00:00,"""2012-01-01T23:00:00.000Z""",5,102,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7653019VG4175D,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7653019&rc2=VG4175D,778 m2,778
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2002-01-01T00:00:00,"""2002-01-01T23:00:00.000Z""",15,102,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7651002VG4175B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7651002&rc2=VG4175B,384 m2,384
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2002-01-01T00:00:00,"""2002-01-01T23:00:00.000Z""",15,102,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7552008VG4175B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7552008&rc2=VG4175B,328 m2,328
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2002-01-01T00:00:00,"""2002-01-01T23:00:00.000Z""",15,102,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7356627VG4175E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7356627&rc2=VG4175E,101 m2,101
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2002-01-01T00:00:00,"""2002-01-01T23:00:00.000Z""",15,102,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7255002VG4175E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7255002&rc2=VG4175E,118 m2,118
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2011-01-01T00:00:00,"""2011-01-01T23:00:00.000Z""",6,101,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7344201VG4174C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7344201&rc2=VG4174C,5136 m2,5136
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2001-01-01T00:00:00,"""2001-01-01T23:00:00.000Z""",16,101,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7057701VG4175F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7057701&rc2=VG4175F,120 m2,120
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,4_2_retail,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8254129VG4185C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8254129&rc2=VG4185C,314 m2,314
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8054404VG4185C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8054404&rc2=VG4185C,104 m2,104
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8053111VG4185C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8053111&rc2=VG4185C,109 m2,109
functional,1850-01-01T00:00:00,"""1850-01-01T23:00:00.000Z""",1950-01-01T00:00:00,"""1950-01-01T23:00:00.000Z""",67,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7955718VG4175F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7955718&rc2=VG4175F,70 m2,70
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7641021VG4174B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7641021&rc2=VG4174B,1405 m2,1405
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7453337VG4175C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7453337&rc2=VG4175C,315 m2,315
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7453318VG4175C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7453318&rc2=VG4175C,142 m2,142
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7453312VG4175C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7453312&rc2=VG4175C,316 m2,316
declined,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7356634VG4175E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7356634&rc2=VG4175E,91 m2,91
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7356018VG4175E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7356018&rc2=VG4175E,257 m2,257
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7152111VG4175A,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7152111&rc2=VG4175A,152 m2,152
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7054052VG4175C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7054052&rc2=VG4175C,74 m2,74
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6849629VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6849629&rc2=VG4164H,349 m2,349
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6652501VG4165B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6652501&rc2=VG4165B,2667 m2,2667
declined,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",2000-01-01T00:00:00,"""2000-01-01T23:00:00.000Z""",17,100,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=4510D070000000,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=4510D07&rc2=0000000,706 m2,706
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2009-01-01T00:00:00,"""2009-01-01T23:00:00.000Z""",8,99,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7658517VG4175H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7658517&rc2=VG4175H,270 m2,270
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2009-01-01T00:00:00,"""2009-01-01T23:00:00.000Z""",8,99,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7444010VG4174C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7444010&rc2=VG4174C,120 m2,120
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",1999-01-01T00:00:00,"""1999-01-01T23:00:00.000Z""",18,99,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6942215VG4164B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6942215&rc2=VG4164B,507 m2,507
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2008-01-01T00:00:00,"""2008-01-01T23:00:00.000Z""",9,98,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8041502VG4184A,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8041502&rc2=VG4184A,271 m2,271
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",1998-01-01T00:00:00,"""1998-01-01T23:00:00.000Z""",19,98,1_residential,28,8,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7641023VG4174B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7641023&rc2=VG4174B,2406 m2,2406
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",1998-01-01T00:00:00,"""1998-01-01T23:00:00.000Z""",19,98,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7450301VG4175A,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7450301&rc2=VG4175A,601 m2,601
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",1998-01-01T00:00:00,"""1998-01-01T23:00:00.000Z""",19,98,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7356104VG4175E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7356104&rc2=VG4175E,113 m2,113
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",1998-01-01T00:00:00,"""1998-01-01T23:00:00.000Z""",19,98,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7349306VG4174G,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7349306&rc2=VG4174G,200 m2,200
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",1998-01-01T00:00:00,"""1998-01-01T23:00:00.000Z""",19,98,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7057710VG4175F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7057710&rc2=VG4175F,134 m2,134
functional,1900-01-01T00:00:00,"""1900-01-01T23:00:00.000Z""",1998-01-01T00:00:00,"""1998-01-01T23:00:00.000Z""",19,98,1_residential,2,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A01300205,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=1300205,421 m2,421
functional,1908-01-01T00:00:00,"""1908-01-01T23:00:00.000Z""",2005-01-01T00:00:00,"""2005-01-01T23:00:00.000Z""",12,97,3_industrial,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7636313VG4173F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7636313&rc2=VG4173F,2636 m2,2636
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2007-01-01T00:00:00,"""2007-01-01T23:00:00.000Z""",10,97,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7556709VG4175F,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7556709&rc2=VG4175F,265 m2,265
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2007-01-01T00:00:00,"""2007-01-01T23:00:00.000Z""",10,97,4_2_retail,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7345106VG4174E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7345106&rc2=VG4174E,1026 m2,1026
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2006-01-01T00:00:00,"""2006-01-01T23:00:00.000Z""",11,96,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=8238105VG4183G,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=8238105&rc2=VG4183G,664 m2,664
functional,1910-01-01T00:00:00,"""1910-01-01T23:00:00.000Z""",2006-01-01T00:00:00,"""2006-01-01T23:00:00.000Z""",11,96,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7552602VG4175A,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7552602&rc2=VG4175A,171 m2,171
